datetime,depth,flagdepth,ph,flagph,doc,flagdoc,no3no2,flagno3no2,no2,flagno2,nh4,flagnh4,totnuf,flagtotnuf,totpuf,flagtotpuf,drsif,flagdrsif,totnuf_sloh,flagtotnuf_sloh,no3no2_sloh,flagno3no2_sloh,nh4_sloh,flagnh4_sloh,totpuf_sloh,flagtotpuf_sloh,drp_sloh,flagdrp_sloh,drsif_sloh,flagdrsif_sloh
2009-06-09,0,"",8.37,"",,D,,"",,,,"",,"",,"",,"",,"",1.3,"",0.145,"",0.11,"",0.085,"",3.43,""
2009-06-09,4,"",8.35,"",4.78,"",,"",,,,"",,"",,"",,"",,"",1.29,"",0.15,"",0.113,"",0.086,"",3.42,""
2009-06-09,4,"",8.36,"",4.7,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2009-06-09,8,"",8.37,"",4.98,"",,"",,,,"",,"",,"",,"",,"",1.29,"",0.155,"",0.117,"",0.09,"",3.41,""
2009-06-09,10,"",8.34,"",4.46,"",,"",,,,"",,"",,"",,"",,"",1.29,"",0.151,"",0.103,"",0.081,"",3.41,""
2009-06-09,12,"",8.28,"",4.53,"",,"",,,,"",,"",,"",,"",,"",1.28,"",0.163,"",0.111,"",0.085,"",3.55,""
2009-06-09,14,"",8,"",,"",,"",,,,"",,"",,"",,"",,"",1.2,"",0.31,"",0.13,"",0.107,"",4.8,""
2009-06-09,16,"",7.93,"",4.49,"",,"",,,,"",,"",,"",,"",,"",1.16,"",0.386,"",0.148,"",0.12,"",5.16,""
2009-06-09,18,"",7.9,"",4.46,"",,"",,,,"",,"",,"",,"",,"",1.12,"",0.436,"",0.155,"",0.13,"",5.37,""
2009-06-09,20,"",7.86,"",4.81,"",,"",,,,"",,"",,"",,"",,"",1.08,"",0.478,"",0.169,"",0.137,"",5.5,""
2009-06-09,22,"",7.77,"",4.84,"",,"",,,,"",,"",,"",,"",,"",1.07,"",0.459,"",0.18,"",0.134,"",5.57,""
2009-06-23,0,"",,"",,"",,"",,,,"",,"",,"",,"",,"",1.09,"",0,S,0.155,"",0.052,"",2.51,""
2009-06-23,4,"",,"",,"",,"",,,,"",,"",,"",,"",,"",1.15,"",0.089,"",0.104,"",0.08,"",3.04,""
2009-07-06,0,"",8.99,"",5.06,"",,"",,,,"",,"",,"",,"",,"",0.863,"",0,S,0.125,"",0.038,"",3.56,""
2009-07-06,4,"",8.84,"",5.09,"",,"",,,,"",,"",,"",,"",,"",0.941,"",0,S,0.094,"",0.044,"",3.59,""
2009-07-06,4,"",8.87,"",5.11,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2009-07-06,8,"",8.56,"",4.93,"",,"",,,,"",,"",,"",,"",,"",1.06,"",0.021,R,0.113,"",0.06,"",3.77,""
2009-07-06,10,"",8.01,"",4.73,"",,"",,,,"",,"",,"",,"",,"",1.36,"",0.022,R,0.158,"",0.124,"",4.72,""
2009-07-06,12,"",7.79,"",4.61,"",,"",,,,"",,"",,"",,"",,"",1.42,"",0,S,0.181,"",0.156,"",5.72,""
2009-07-06,14,"",7.71,"",4.61,"",,"",,,,"",,"",,"",,"",,"",1.45,"",0.016,R,0.2,"",0.174,"",5.99,""
2009-07-06,16,"",7.65,"",4.73,"",,"",,,,"",,"",,"",,"",,"",1.48,"",0.041,R,0.223,"",0.182,"",6.15,""
2009-07-06,18,"",7.71,"",4.78,"",,"",,,,"",,"",,"",,"",,"",1.17,"",0.311,"",0.27,"",0.238,"",6.69,""
2009-07-06,20,"",7.66,"",4.85,"",,"",,,,"",,"",,"",,"",,"",1.01,"",0.455,"",0.312,"",0.268,"",7.06,""
2009-07-06,22,"",7.6,"",5.12,"",,"",,,,"",,"",,"",,"",,"",0.764,"",0.69,"",0.417,"",0.351,"",7.97,""
2009-07-20,0,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.552,"",0,S,0.106,"",0.016,"",3.71,Q
2009-07-20,4,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.656,"",0,S,0.076,"",0.03,"",3.76,Q
2009-08-05,0,"",9.1,"",5.01,"",,"",,,,"",1473,"",69,"",186,"",,"",0,S,0,S,0.07,"",0,S,2.4,""
2009-08-05,4,"",9.04,"",5.11,"",,"",,,,"",1425,E,69,"",178,"",,"",0.038,R,0,S,0.07,"",0,S,3.55,""
2009-08-05,4,"",9.03,"",5.07,"",,"",,,,"",1315,"",66,"",187,"",,"",,"",,"",,"",,"",,""
2009-08-05,6,"",,"",5.16,"",,"",,,,"",1044,"",41,"",200,"",,"",,"",,"",,"",,"",,""
2009-08-05,8,"",8.89,"",,"",,"",,,,"",1110,"",47,"",191,"",,"",0.246,"",0.029,R,0.044,"",0.009,"",3.68,""
2009-08-05,10,"",8.6,"",,"",,"",,,,"",,"",,"",,"",,"",0.47,"",0.055,"",0.079,"",0.043,"",4.15,""
2009-08-05,12,"",7.88,"",,"",,"",,,,"",1902,"",229,"",916,"",,"",0.909,"",0.19,"",0.235,"",0.205,"",6.07,""
2009-08-05,14,"",7.72,"",4.72,"",,"",,,,"",,"",,"",,"",,"",0.987,"",0.314,"",0.291,"",0.053,"",6.5,""
2009-08-05,16,"",7.72,"",4.96,"",,"",,,,"",2071,"",355,"",1122,"",,"",0.731,"",0.605,"",0.364,"",0.338,"",7.16,""
2009-08-05,18,"",7.62,"",5.01,"",,"",,,,"",,"",,"",,"",,"",0.578,"",0.778,"",0.409,"",0.377,"",7.39,""
2009-08-05,20,"",7.66,"",,"",,"",,,,"",2146,"",425,"",1586,"",,"",0.407,"",0.999,"",0.468,"",0.428,"",7.81,""
2009-08-05,22,"",7.57,"",,"",,"",,,,"",2125,"",421,"",1979,"",,"",0.281,"",1.14,"",0.455,"",0.399,"",8,""
2009-08-19,0,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0,S,0,S,0.044,"",0,S,2.3,""
2009-08-19,4,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0,S,0,S,0.048,"",0,S,2.28,""
2009-09-02,0,"",9,"",4.94,"",,"",,,,"",,"",,"",,"",,"",0,S,0,S,0.053,"",0.002,R,2.01,""
2009-09-02,4,"",9.01,"",4.79,"",,"",,,,"",,"",,"",,"",,"",0,S,0,S,0.063,"",0,S,1.94,""
2009-09-02,4,"",8.93,"",4.8,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2009-09-02,8,"",8.87,"",4.77,"",,"",,,,"",,"",,"",,"",,"",0,S,0,S,0.059,"",0.005,R,2.18,""
2009-09-02,10,"",8.78,"",4.79,"",,"",,,,"",,"",,"",,"",,"",0,S,0.019,R,0.058,"",0.008,"",2.28,""
2009-09-02,12,"",8.62,"",4.94,"",,"",,,,"",,"",,"",,"",,"",0.046,R,0.081,"",0.072,"",0.022,"",2.78,""
2009-09-02,14,"",7.81,"",4.64,"",,"",,,,"",,"",,"",,"",,"",0.448,"",0.613,"",0.316,"",0.279,"",7.11,""
2009-09-02,16,"",7.66,"",4.72,"",,"",,,,"",,"",,"",,"",,"",0,S,1.11,"",0.334,"",0.277,"",7.72,""
2009-09-02,18,"",7.7,"",4.96,"",,"",,,,"",,"",,"",,"",,"",0,S,1.34,"",0.349,"",0.325,"",8.15,""
2009-09-02,20,"",7.6,"",5.24,"",,"",,,,"",,"",,"",,"",,"",0,S,1.93,"",0.539,"",0.486,"",8.6,""
2009-09-02,22,"",7.5,"",4.94,"",,"",,,,"",,"",,"",,"",,"",0,S,2.46,"",0.57,"",0.514,"",9.39,""
2009-09-30,0,"",8.61,"",5.17,"",,"",,,,"",,"",,"",,"",,"",0.027,R,0.193,"",0.075,"",0.034,"",2.84,""
2009-09-30,0,"",8.57,"",5.27,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2009-09-30,4,"",8.64,"",5.73,"",,"",,,,"",,"",,"",,"",,"",0.025,R,0.334,"",0.074,"",0.033,"",2.84,""
2009-09-30,8,"",8.38,"",8.64,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2009-09-30,20,"",7.6,"",7.96,"",,"",,,,"",,"",,"",,"",,"",0,S,2.42,"",0.601,"",0.543,"",9.08,""
2009-10-28,0,"",8.16,"",5.42,"",,"",,,,"",1335,"",153,"",2260,"",,"",0.09,"",0.66,"",0.164,"",0.139,"",4.32,""
2009-10-28,4,"",8.23,"",5.18,"",,"",,,,"",1326,"",158,"",2103,"",,"",0.092,"",0.662,"",0.162,"",0.138,"",4.28,""
2009-10-28,8,"",8.2,"",5.28,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2009-10-28,20,"",7.93,"",5.85,"",,"",,,,"",1486,"",172,"",2116,"",,"",0.091,"",0.657,"",0.181,"",0.144,"",4.39,""
2009-10-28,20,"",7.89,"",5.85,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2009-12-03,0,"",,"",5.05,"",,"",,,,"",,"",,"",,"",,"",0.273,"",0.611,"",0.153,"",0.128,"",4.59,""
2009-12-03,0,"",,"",5,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2009-12-03,4,"",,"",5.31,"",,"",,,,"",,"",,"",,"",,"",0.283,"",0.619,"",0.149,"",0.128,"",4.51,""
2010-02-01,0,"",8.4,"",5.02,"",,"",,,,"",1585,"",143,"",2250,"",,"",0.668,"",0.373,"",0.136,"",0.112,"",4.25,""
2010-02-01,4,"",8.42,"",5.41,"",,"",,,,"",,"",,"",,"",,"",0.653,"",0.369,"",0.136,"",0.109,"",4.22,""
2010-02-01,4,"",8.34,"",5.86,"",,"",,,,"",1425,"",127,"",232,"",,"",,"",,"",,"",,"",,""
2010-02-01,8,"",8.3,"",4.97,"",,"",,,,"",1430,"",125,"",197,"",,"",0.671,"",0.365,"",0.134,"",0.106,"",4.29,""
2010-02-01,20,"",7.59,"",0,K,,"",,,,"",2556,N,59,E,1791,"",,"",1.72,"",0.515,"",0.128,"",0.104,"",7.36,""
2010-03-29,0,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.819,"",0,S,0.12,"",0.014,"",2.21,""
2010-03-29,4,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.802,"",0,S,0.125,"",0.014,"",2.04,""
2010-04-13,0,"",8.78,"",6.75,"",,"",,,,"",3168,"",70,"",277,"",,"",0.819,"",0.026,R,0.103,"",0.018,Q,0.464,""
2010-04-13,0,"",8.79,"",5.52,"",,"",,,,"",1635,"",83,"",350,"",,"",,"",,"",,"",,"",,""
2010-04-13,4,"",8.76,"",6,"",,"",,,,"",,"",,"",,"",,"",0.822,"",0.032,R,0.067,"",0.023,Q,0.591,""
2010-04-13,8,"",8.75,"",6.15,"",,"",,,,"",1413,N,72,"",263,"",,"",0.823,"",0.032,R,0.068,"",0.022,Q,0.521,""
2010-04-13,12,"",8.73,"",6.45,"",,"",,,,"",,"",,"",,"",,"",0.829,"",0.037,R,0.07,"",0.022,"",0.616,""
2010-04-13,16,"",8.68,"",6.83,"",,"",,,,"",,"",,"",,"",,"",0.847,"",0.054,"",0.067,"",0.023,Q,0.9,""
2010-04-13,20,"",8.36,"",6.45,"",,"",,,,"",3074,"",70,"",597,"",,"",0.845,"",0.086,"",0.07,"",0.028,Q,1.19,""
2010-04-26,0,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.64,"",0.076,"",0.063,"",0.014,"",0,S
2010-04-26,4,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.643,"",0.076,"",0.069,"",0.013,"",0,S
2010-05-10,0,"",8.83,"",4.61,"",,"",,,,"",,"",,"",,"",,"",0.639,"",0.135,"",0.056,"",0.03,"",0.122,""
2010-05-10,4,"",8.83,"",4.7,"",,"",,,,"",,"",,"",,"",,"",0.639,"",0.121,"",0.064,"",0.028,"",0.113,""
2010-05-10,8,"",8.82,"",4.59,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2010-05-10,12,"",8.77,"",4.66,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2010-05-10,12,"",8.8,"",4.66,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2010-05-10,16,"",8.73,"",4.7,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2010-05-10,20,"",8.54,"",4.95,"",,"",,,,"",,"",,"",,"",,"",0.642,"",0.115,"",0.058,"",0.025,"",0.123,""
2010-05-24,0,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.64,"",0.181,"",0.063,"",0.04,"",0.523,""
2010-05-24,4,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.639,"",0.199,"",0.07,"",0.045,"",0.514,""
2010-06-07,0,"",9.1,"",5.48,"",,"",,,,"",,"",,"",,"",,"",0.424,"",0.033,"",0.043,"",0,S,0.781,""
2010-06-07,0,"",9.12,"",4.93,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2010-06-07,4,"",9.01,"",6.01,"",,"",,,,"",,"",,"",,"",,"",0.444,"",0.042,"",0.045,"",0,S,0.931,""
2010-06-07,8,"",8.5,"",4.89,"",,"",,,,"",,"",,"",,"",,"",0.593,"",0.272,"",0.077,"",0.053,"",0.938,""
2010-06-07,10,"",8.48,"",4.88,"",,"",,,,"",,"",,"",,"",,"",0.569,"",0.349,"",0.11,"",0.09,"",1.27,""
2010-06-07,12,"",8.49,"",4.9,"",,"",,,,"",,"",,"",,"",,"",0.566,"",0.36,"",0.114,"",0.092,"",1.27,""
2010-06-07,14,"",8.42,"",4.83,"",,"",,,,"",,"",,"",,"",,"",0.533,"",0.403,"",0.13,"",0.106,"",1.58,""
2010-06-07,16,"",8.4,"",4.91,"",,"",,,,"",,"",,"",,"",,"",0.542,"",0.408,"",0.126,"",0.102,"",1.45,""
2010-06-07,18,"",8.23,"",4.97,"",,"",,,,"",,"",,"",,"",,"",0.479,"",0.572,"",0.174,"",0.147,"",2.07,""
2010-06-07,20,"",8.11,"",5.03,"",,"",,,,"",,"",,"",,"",,"",0.413,"",0.696,"",0.223,"",0.189,"",2.72,""
2010-06-07,22,"",7.97,"",5.37,"",,"",,,,"",,"",,"",,"",,"",0.412,"",0.702,"",0.226,"",0.194,"",2.76,""
2010-06-21,0,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.324,"",0.045,"",0.034,"",0,S,1.11,""
2010-06-21,4,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.328,"",0.042,"",0.035,"",0,S,1.15,""
2010-07-05,0,"",9.07,"",1.31,J,,"",,,,"",,"",,"",,"",,"",0.07,"",0,S,0.046,"",0,S,1.05,""
2010-07-05,4,"",9.02,"",,D,,"",,,,"",,"",,"",,"",,"",0.087,"",0.023,"",0.041,"",0,S,1.09,""
2010-07-05,8,"",8.25,"",,D,,"",,,,"",,"",,"",,"",,"",0.377,"",0.394,"",0.026,"",0.002,"",1.91,""
2010-07-05,8,"",8.75,"",,D,,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2010-07-05,10,"",8.17,"",,D,,"",,,,"",,"",,"",,"",,"",0.436,"",0.478,"",0.068,"",0.042,"",1.89,""
2010-07-05,12,"",8.06,"",,D,,"",,,,"",,"",,"",,"",,"",0.469,"",0.6,"",0.168,"",0.14,"",2.15,""
2010-07-05,14,"",8.01,"",,D,,"",,,,"",,"",,"",,"",,"",0.424,"",0.676,"",0.201,"",0.17,"",2.41,""
2010-07-05,16,"",7.99,"",6.62,J,,"",,,,"",,"",,"",,"",,"",0.322,"",0.793,"",0.246,"",0.211,"",2.83,""
2010-07-05,18,"",7.96,"",,D,,"",,,,"",,"",,"",,"",,"",0.27,"",0.861,"",0.274,"",0.233,"",3.03,""
2010-07-05,20,"",7.88,"",5.21,J,,"",,,,"",,"",,"",,"",,"",0,S,1.13,"",0.316,"",0.268,"",3.56,""
2010-07-05,22,"",7.71,"",,D,,"",,,,"",,"",,"",,"",,"",0,S,1.34,"",0.416,"",0.341,"",4.13,""
2010-07-19,0,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0,S,0,S,0.038,"",0,S,1.04,""
2010-07-19,4,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0,S,0,S,0.043,"",0,S,0.934,""
2010-08-03,0,"",9.02,"",4.63,"",,"",,,,"",438,"",26,"",44,"",,"",0,S,0,S,0.032,"",0,S,0.892,""
2010-08-03,4,"",9.03,"",4.46,"",,"",,,,"",330,"",25,"",49,"",,"",0,S,0,S,0.031,"",0,S,0.939,""
2010-08-03,6,"",8.97,"",4.65,"",,"",,,,"",306,"",24,"",72,"",,"",,"",,"",,"",,"",,""
2010-08-03,6,"",8.95,"",4.54,"",,"",,,,"",271,"",24,"",48,"",,"",,"",,"",,"",,"",,""
2010-08-03,8,"",8.34,"",4.63,"",,"",,,,"",446,E,34,E,301,"",,"",0,S,0.218,"",0.042,"",0.002,"",1.45,""
2010-08-03,10,"",8.03,"",4.44,"",,"",,,,"",,"",,"",,"",,"",0,S,0.683,"",0.048,"",0.017,"",2.2,""
2010-08-03,12,"",7.96,"",4.37,"",,"",,,,"",1014,"",133,"",965,"",,"",0,S,0.865,"",0.144,"",0.116,"",2.47,""
2010-08-03,14,"",7.92,"",4.28,"",,"",,,,"",,"",,"",,"",,"",0,S,1.13,"",0.226,"",0.198,"",2.87,""
2010-08-03,16,"",7.89,"",4.44,"",,"",,,,"",1821,"",285,"",1289,"",,"",0,S,1.22,"",0.283,"",0.253,"",3.11,""
2010-08-03,18,"",7.86,"",4.43,"",,"",,,,"",,"",,"",,"",,"",0,S,1.58,"",0.366,"",0.345,"",3.95,""
2010-08-03,20,"",7.72,"",4.59,"",,"",,,,"",1635,"",436,"",2339,"",,"",0,S,1.98,"",0.445,"",0.376,"",4.71,""
2010-08-03,22,"",7.51,"",5.18,"",,"",,,,"",2983,N,498,N,2617,"",,"",0,S,2.31,"",0.491,"",0.435,"",5.3,""
2010-08-16,0,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0,S,0,S,0.034,"",0,S,1.21,""
2010-08-16,4,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0,S,0,S,0.033,"",0,S,1.2,""
2010-08-30,0,"",9.01,"",4.51,"",,"",,,,"",,"",,"",,"",,"",0,S,0,S,0.029,"",0,S,1.44,""
2010-08-30,4,"",8.99,"",4.71,"",,"",,,,"",,"",,"",,"",,"",0,S,0,S,0.029,"",0,S,1.45,""
2010-08-30,8,"",8.82,"",5.15,"",,"",,,,"",,"",,"",,"",,"",0,S,0,S,0.039,"",0,S,1.5,""
2010-08-30,8,"",8.82,"",4.97,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2010-08-30,10,"",8.32,"",4.7,"",,"",,,,"",,"",,"",,"",,"",0,S,0.168,"",0.037,"",0,S,1.81,""
2010-08-30,12,"",7.9,"",4.85,"",,"",,,,"",,"",,"",,"",,"",0,S,0.956,"",0.131,"",0.118,"",3.04,""
2010-08-30,14,"",7.84,"",4.39,"",,"",,,,"",,"",,"",,"",,"",0,S,1.45,"",0.275,"",0.248,"",3.64,""
2010-08-30,16,"",7.81,"",4.6,"",,"",,,,"",,"",,"",,"",,"",0,S,1.7,"",0.338,"",0.311,"",4.19,""
2010-08-30,18,"",7.76,"",4.67,"",,"",,,,"",,"",,"",,"",,"",0,S,2.12,"",0.428,"",0.396,"",5.34,""
2010-08-30,20,"",7.67,"",4.93,"",,"",,,,"",,"",,"",,"",,"",0,S,2.44,"",0.493,"",0.46,"",5.64,""
2010-08-30,22,"",7.56,"",6.13,"",,"",,,,"",,"",,"",,"",,"",0,S,2.87,"",0.568,"",0.502,"",6.64,""
2010-10-05,0,"",8.64,"",6.78,"",,"",,,,"",,"",,"",,"",,"",0.032,"",0.219,"",0.066,"",0.026,"",0.71,""
2010-10-05,0,"",8.67,"",4.36,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2010-10-05,4,"",8.72,"",4.22,"",,"",,,,"",,"",,"",,"",,"",0,S,0.18,"",0.064,"",0.02,"",0.641,""
2010-10-05,8,"",8.71,"",4.5,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2010-10-05,20,"",7.66,"",4.45,"",,"",,,,"",,"",,"",,"",,"",0,S,3.19,"",0.617,"",0.555,"",6.21,""
2010-11-09,0,"",8.6,"",39.87,H,,"",,,,"",1377,"",97,"",24,"",,"",0.124,"",0.48,"",0.094,"",0.062,"",0.046,""
2010-11-09,0,"",8.61,"",41.55,H,,"",,,,"",1495,"",105,"",31,"",,"",,"",,"",,"",,"",,""
2010-11-09,4,"",8.58,"",38.54,H,,"",,,,"",1327,E,105,E,23,"",,"",0.122,"",0.484,"",0.096,"",0.062,"",0.043,""
2010-11-09,8,"",8.59,"",42.22,H,,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2010-11-09,20,"",8.51,"",38.23,H,,"",,,,"",1470,"",124,"",26,"",,"",0.137,"",0.509,"",0.108,"",0.061,"",0.067,""
2011-01-19,0,"",8.2,"",,D,,"",,,,"",1410,"",0,"",133,"",,"",0.307,"",0.588,"",0.093,"",0.071,"",0.305,""
2011-01-19,4,"",8.28,"",,D,,"",,,,"",,"",,"",,"",,"",0.33,"",0.591,"",0.082,"",0.069,"",0.304,""
2011-01-19,8,"",8.31,"",,D,,"",,,,"",1258,"",83,"",142,"",,"",0.319,"",0.585,"",0.082,"",0.069,"",0.331,""
2011-01-19,8,"",8.29,"",,D,,"",,,,"",1241,"",80,"",139,"",,"",,"",,"",,"",,"",,""
2011-01-19,12,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.393,"",0.615,"",0.09,"",0.076,"",0.626,""
2011-01-19,16,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.394,"",0.609,"",0.089,"",0.076,"",0.624,""
2011-01-19,20,"",,"",,D,,"",,,,"",2607,"",240,"",1196,"",,"",1.12,"",1.09,"",0.23,"",0.207,"",4.49,""
2011-04-18,0,"",8.31,"",4.16,G,,"",,,,"",,"",,"",,"",,"",0.915,"",0.029,"",0.066,"",0.007,"",0,S
2011-04-18,0,"",8.43,"",4.32,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2011-04-18,4,"",8.06,"",3.96,G,,"",,,,"",,"",,"",,"",,"",0.907,"",0.022,"",0.067,"",0.01,"",0,S
2011-04-18,8,"",8.38,"",4.03,G,,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2011-04-18,12,"",8.48,"",4.04,G,,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2011-04-18,16,"",8.49,"",4.09,G,,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2011-04-18,20,"",8.44,"",4.2,G,,"",,,,"",,"",,"",,"",,"",0.908,"",0.026,"",0.068,"",0.009,"",0,S
2011-05-02,0,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.861,"",0.044,"",0.058,"",0.016,"",0,S
2011-05-02,4,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.86,"",0.047,"",0.079,"",0.02,"",0.024,""
2011-05-17,0,"",8.42,"",4.19,"",,"",,,,"",1533,"",59,"",60,"",,"",0.85,"",0.103,"",0.064,"",0.031,"",0.154,""
2011-05-17,0,"",8.42,"",4.25,"",,"",,,,"",1543,"",58,"",85,"",,"",,"",,"",,"",,"",,""
2011-05-17,4,"",8.35,"",4.27,"",,"",,,,"",,"",,"",,"",,"",0.831,"",0.112,"",0.075,"",0.033,"",0.152,""
2011-05-17,8,"",8.32,"",4.13,"",,"",,,,"",1521,E,60,"",83,E,,"",0.828,"",0.114,"",0.066,"",0.034,"",0.147,""
2011-05-17,12,"",8.36,"",4.12,"",,"",,,,"",,"",,"",,"",,"",0.825,"",0.126,"",0.071,"",0.037,"",0.17,""
2011-05-17,16,"",8.34,"",4.38,"",,"",,,,"",,"",,"",,"",,"",0.82,"",0.155,"",0.077,"",0.04,"",0.209,""
2011-05-17,20,"",8.31,"",4.18,"",,"",,,,"",1562,"",65,"",198,"",,"",0.81,"",0.156,"",0.076,"",0.043,"",0.253,""
2011-05-31,0,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.793,"",0.228,"",0.074,"",0.055,"",0.576,""
2011-05-31,4,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.783,"",0.232,"",0.073,"",0.054,"",0.583,""
2011-06-13,0,"",8.47,"",4.37,"",,"",,,,"",,"",,"",,"",,"",0.766,"",0.167,"",0.066,"",0.041,"",0.678,""
2011-06-13,4,"",8.48,"",4.26,"",,"",,,,"",,"",,"",,"",,"",0.767,"",0.167,"",0.067,"",0.044,"",0.715,""
2011-06-13,8,"",8.46,"",4.42,"",,"",,,,"",,"",,"",,"",,"",0.766,"",0.17,"",0.063,"",0.042,"",0.668,""
2011-06-13,10,"",8.22,"",4.35,"",,"",,,,"",,"",,"",,"",,"",0.739,"",0.285,"",0.087,"",0.067,"",0.929,""
2011-06-13,12,"",8.16,"",4.33,"",,"",,,,"",,"",,"",,"",,"",0.709,"",0.339,"",0.099,"",0.077,"",1.18,""
2011-06-13,14,"",8.06,"",4.21,"",,"",,,,"",,"",,"",,"",,"",0.657,"",0.422,"",0.116,"",0.093,"",1.37,""
2011-06-13,14,"",8.04,"",4.23,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2011-06-13,16,"",7.97,"",4.26,"",,"",,,,"",,"",,"",,"",,"",0.636,"",0.462,"",0.123,"",0.101,"",1.42,""
2011-06-13,18,"",7.87,"",4.46,"",,"",,,,"",,"",,"",,"",,"",0.59,"",0.573,"",0.148,"",0.125,"",1.6,""
2011-06-13,20,"",7.79,"",4.35,"",,"",,,,"",,"",,"",,"",,"",0.521,"",0.679,"",0.177,"",0.149,"",1.95,""
2011-06-13,22,"",7.71,"",4.45,"",,"",,,,"",,"",,"",,"",,"",0.447,"",0.808,"",0.216,"",0.184,"",2.45,""
2011-07-11,0,"",8.89,"",2.76,"",,"",,,,"",,"",,"",,"",,"",0.379,"",0.02,"",0.031,"",0,S,1.51,""
2011-07-11,4,"",8.89,"",8.9,"",,"",,,,"",,"",,"",,"",,"",0.382,"",0.021,"",0.027,"",0,S,1.51,""
2011-07-11,4,"",8.93,"",8.78,"",,"",,,,"",,"",,"",,"",,"",,"",,"",,"",,"",,""
2011-07-11,8,"",8.27,"",8.1,"",,"",,,,"",,"",,"",,"",,"",0.564,"",0.252,"",0.051,"",0.012,"",1.97,""
2011-07-11,10,"",8.2,"",8.72,"",,"",,,,"",,"",,"",,"",,"",0.596,"",0.266,"",0.066,"",0.033,"",1.73,""
2011-07-11,12,"",7.75,"",7.64,"",,"",,,,"",,"",,"",,"",,"",0.682,"",0.406,"",0.167,"",0.135,"",2.49,""
2011-07-11,14,"",7.66,"",7.92,"",,"",,,,"",,"",,"",,"",,"",0.569,"",0.599,"",0.195,"",0.169,"",2.46,""
2011-07-11,16,"",7.69,"",7.9,"",,"",,,,"",,"",,"",,"",,"",0.394,"",0.777,"",0.224,"",0.192,"",2.65,""
2011-07-11,18,"",7.62,"",8.01,"",,"",,,,"",,"",,"",,"",,"",0.149,"",0.971,"",0.3,"",0.256,"",3.26,""
2011-07-11,20,"",7.63,"",8.09,"",,"",,,,"",,"",,"",,"",,"",0,S,1.19,"",0.361,"",0.301,"",3.72,""
2011-07-11,22,"",7.59,"",8.77,"",,"",,,,"",,"",,"",,"",,"",0,S,1.23,"",0.378,"",0.322,"",4.01,""
2011-07-25,0,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.092,"",0.019,"",0.022,"",0,S,1.91,""
2011-07-25,4,"",,"",,"",,"",,,,"",,"",,"",,"",,"",0.094,"",0.023,"",0.022,"",0,S,1.9,""
